day,local_time,assessment_number,mean_daily_temp, Wind (km/h),ws,wd, cummulative_rain_since_9am ,rain_mm,location
106,17/9/20 10:45,NA,25.6,4.9,1.36,17,0,0,Billa_Billa
106,17/9/20 11:00,NA,25.7,5.3,1.47,41,0,0,Billa_Billa
106,17/9/20 11:15,NA,25.9,4.5,1.25,312,0,0,Billa_Billa
106,17/9/20 11:30,NA,26.7,5.8,1.61,349,0,0,Billa_Billa
106,17/9/20 11:45,NA,26.6,4,1.11,50,0,0,Billa_Billa
106,17/9/20 12:00,NA,26.2,3.3,0.92,249,0,0,Billa_Billa
106,17/9/20 12:15,NA,26.3,5.1,1.42,135,0,0,Billa_Billa
106,17/9/20 12:30,NA,26.4,2.5,0.69,190,0,0,Billa_Billa
106,17/9/20 12:45,NA,26.6,6,1.67,135,0,0,Billa_Billa
106,17/9/20 13:00,NA,27.3,3.2,0.89,125,0,0,Billa_Billa
106,17/9/20 13:15,NA,27.5,5.1,1.42,168,0,0,Billa_Billa
106,17/9/20 13:30,NA,27.6,6.4,1.78,127,0,0,Billa_Billa
106,17/9/20 13:45,NA,28.2,8.4,2.33,126,0,0,Billa_Billa
106,17/9/20 14:00,NA,28.4,6.7,1.86,107,0,0,Billa_Billa
106,17/9/20 14:15,NA,28.5,6.1,1.69,82,0,0,Billa_Billa
106,17/9/20 14:30,NA,28.6,6.7,1.86,129,0,0,Billa_Billa
106,17/9/20 14:45,NA,28.6,5.3,1.47,110,0,0,Billa_Billa
106,17/9/20 15:00,NA,28.6,5.8,1.61,118,0,0,Billa_Billa
106,17/9/20 15:15,NA,28.6,4.8,1.33,132,0,0,Billa_Billa
106,17/9/20 15:30,NA,28.4,6.7,1.86,105,0,0,Billa_Billa
106,17/9/20 15:45,NA,28.3,7.6,2.11,142,0,0,Billa_Billa
106,17/9/20 16:00,NA,28.4,5,1.39,155,0,0,Billa_Billa
106,17/9/20 16:15,NA,28.3,6,1.67,107,0,0,Billa_Billa
106,17/9/20 16:30,NA,28.3,5.3,1.47,141,0,0,Billa_Billa
106,17/9/20 16:45,NA,27.9,7.7,2.14,114,0,0,Billa_Billa
106,17/9/20 17:00,NA,27.5,8.6,2.39,112,0,0,Billa_Billa
106,17/9/20 17:15,NA,27.4,4.7,1.31,121,0,0,Billa_Billa
106,17/9/20 17:30,NA,26.8,4.1,1.14,136,0,0,Billa_Billa
106,17/9/20 17:45,NA,25.9,4.7,1.31,136,0,0,Billa_Billa
106,17/9/20 18:00,NA,25.2,4.8,1.33,141,0,0,Billa_Billa
106,17/9/20 18:15,NA,24.3,3.2,0.89,142,0,0,Billa_Billa
106,17/9/20 18:30,NA,21.1,3.4,0.94,127,0,0,Billa_Billa
106,17/9/20 18:45,NA,20.6,4.1,1.14,120,0,0,Billa_Billa
106,17/9/20 19:00,NA,19.4,3.3,0.92,111,0,0,Billa_Billa
106,17/9/20 19:15,NA,17.8,3.3,0.92,107,0,0,Billa_Billa
106,17/9/20 19:30,NA,16.6,2.5,0.69,107,0,0,Billa_Billa
106,17/9/20 19:45,NA,16,2.2,0.61,106,0,0,Billa_Billa
106,17/9/20 20:00,NA,15.4,2.9,0.81,107,0,0,Billa_Billa
106,17/9/20 20:15,NA,15.1,2.7,0.75,107,0,0,Billa_Billa
106,17/9/20 20:30,NA,14.9,2.8,0.78,107,0,0,Billa_Billa
106,17/9/20 20:45,NA,15.1,2.9,0.81,107,0,0,Billa_Billa
106,17/9/20 21:00,NA,15.2,2.4,0.67,107,0,0,Billa_Billa
106,17/9/20 21:15,NA,15.3,2.3,0.64,106,0,0,Billa_Billa
106,17/9/20 21:30,NA,15.8,1.9,0.53,106,0,0,Billa_Billa
106,17/9/20 21:45,NA,17.8,7,1.94,74,0,0,Billa_Billa
106,17/9/20 22:00,NA,21.4,14.2,3.94,72,0,0,Billa_Billa
106,17/9/20 22:15,NA,21.1,13.4,3.72,74,0,0,Billa_Billa
106,17/9/20 22:30,NA,21,14.6,4.06,71,0,0,Billa_Billa
106,17/9/20 22:45,NA,20.9,16.1,4.47,67,0,0,Billa_Billa
106,17/9/20 23:00,NA,20.8,16.6,4.61,61,0,0,Billa_Billa
106,17/9/20 23:15,NA,20.6,16.6,4.61,61,0,0,Billa_Billa
106,17/9/20 23:30,NA,20.4,15.2,4.22,61,0,0,Billa_Billa
106,17/9/20 23:45,NA,20.3,14.2,3.94,57,0,0,Billa_Billa
107,18/9/20 0:00,NA,20.1,13.1,3.64,57,0,0,Billa_Billa
107,18/9/20 0:15,NA,19.9,12.9,3.58,57,0,0,Billa_Billa
107,18/9/20 0:30,NA,19.9,14.1,3.92,55,0,0,Billa_Billa
107,18/9/20 0:45,NA,19.4,10.8,3.00,52,0,0,Billa_Billa
107,18/9/20 1:00,NA,19.1,9.9,2.75,44,0,0,Billa_Billa
107,18/9/20 1:15,NA,18.8,9.5,2.64,44,0,0,Billa_Billa
107,18/9/20 1:30,NA,18.2,5.7,1.58,34,0,0,Billa_Billa
107,18/9/20 1:45,NA,17.4,3.7,1.03,49,0,0,Billa_Billa
107,18/9/20 2:00,NA,16.6,1.9,0.53,56,0,0,Billa_Billa
107,18/9/20 2:15,NA,16.3,0.7,0.19,56,0,0,Billa_Billa
107,18/9/20 2:30,NA,16,0.9,0.25,52,0,0,Billa_Billa
107,18/9/20 2:45,NA,15.8,1.4,0.39,41,0,0,Billa_Billa
107,18/9/20 3:00,NA,14.8,4.2,1.17,74,0,0,Billa_Billa
107,18/9/20 3:15,NA,14.4,1.8,0.50,87,0,0,Billa_Billa
107,18/9/20 3:30,NA,14.4,0,0.00,87,0,0,Billa_Billa
107,18/9/20 3:45,NA,14.2,0,0.00,180,0,0,Billa_Billa
107,18/9/20 4:00,NA,14.1,0.4,0.11,87,0,0,Billa_Billa
107,18/9/20 4:15,NA,14.3,1.5,0.42,85,0,0,Billa_Billa
107,18/9/20 4:30,NA,14.3,4,1.11,52,0,0,Billa_Billa
107,18/9/20 4:45,NA,14,4.1,1.14,38,0,0,Billa_Billa
107,18/9/20 5:00,NA,14.4,4.2,1.17,27,0,0,Billa_Billa
107,18/9/20 5:15,NA,14.3,4.4,1.22,27,0,0,Billa_Billa
107,18/9/20 5:30,NA,15.1,6.6,1.83,27,0,0,Billa_Billa
107,18/9/20 5:45,NA,14.9,6.9,1.92,40,0,0,Billa_Billa
107,18/9/20 6:00,NA,14.7,5.8,1.61,38,0,0,Billa_Billa
107,18/9/20 6:15,NA,14.9,3.8,1.06,32,0,0,Billa_Billa
107,18/9/20 6:30,NA,15.1,5.8,1.61,116,0,0,Billa_Billa
107,18/9/20 6:45,NA,15.7,6.9,1.92,91,0,0,Billa_Billa
107,18/9/20 7:00,NA,16.3,5.5,1.53,84,0,0,Billa_Billa
107,18/9/20 7:15,NA,17.4,8.1,2.25,67,0,0,Billa_Billa
107,18/9/20 7:30,NA,18.1,8.5,2.36,64,0,0,Billa_Billa
107,18/9/20 7:45,NA,18.9,8.8,2.44,65,0,0,Billa_Billa
107,18/9/20 8:00,NA,19.5,10.3,2.86,65,0,0,Billa_Billa
107,18/9/20 8:15,NA,20.3,10.1,2.81,61,0,0,Billa_Billa
107,18/9/20 8:30,NA,21,10.6,2.94,55,0,0,Billa_Billa
107,18/9/20 8:45,NA,21.3,12.7,3.53,62,0,0,Billa_Billa
107,18/9/20 9:00,NA,22,11.6,3.22,60,0,0,Billa_Billa
107,18/9/20 9:15,NA,22.5,11.8,3.28,59,0,0,Billa_Billa
107,18/9/20 9:30,NA,23,9.9,2.75,80,0,0,Billa_Billa
107,18/9/20 9:45,NA,23.3,9.2,2.56,104,0,0,Billa_Billa
107,18/9/20 10:00,NA,24.3,10,2.78,72,0,0,Billa_Billa
107,18/9/20 10:15,NA,24.8,12.1,3.36,78,0,0,Billa_Billa
107,18/9/20 10:30,NA,24.9,12.9,3.58,79,0,0,Billa_Billa
107,18/9/20 10:45,NA,25.5,12.2,3.39,67,0,0,Billa_Billa
107,18/9/20 11:00,NA,25.3,11.2,3.11,74,0,0,Billa_Billa
107,18/9/20 11:15,NA,25.5,9.9,2.75,73,0,0,Billa_Billa
107,18/9/20 11:30,NA,25.5,10.9,3.03,96,0,0,Billa_Billa
107,18/9/20 11:45,NA,25.3,13.5,3.75,93,0,0,Billa_Billa
107,18/9/20 12:00,NA,27,13.4,3.72,83,0,0,Billa_Billa
107,18/9/20 12:15,NA,27.1,14.9,4.14,97,0,0,Billa_Billa
107,18/9/20 12:30,NA,27.8,16.3,4.53,88,0,0,Billa_Billa
107,18/9/20 12:45,NA,27.4,13.9,3.86,83,0,0,Billa_Billa
107,18/9/20 13:00,NA,27.3,14.8,4.11,98,0,0,Billa_Billa
107,18/9/20 13:15,NA,27.1,12.1,3.36,105,0,0,Billa_Billa
107,18/9/20 13:30,NA,27.6,12.6,3.50,74,0,0,Billa_Billa
107,18/9/20 13:45,NA,27.6,9.6,2.67,54,0,0,Billa_Billa
107,18/9/20 14:00,NA,26.5,11.8,3.28,100,0,0,Billa_Billa
107,18/9/20 14:15,NA,28.1,12.9,3.58,63,0,0,Billa_Billa
107,18/9/20 14:30,NA,27.2,13.7,3.81,75,0,0,Billa_Billa
107,18/9/20 14:45,NA,27,16.5,4.58,80,0,0,Billa_Billa
107,18/9/20 15:00,NA,27.5,15.8,4.39,75,0,0,Billa_Billa
107,18/9/20 15:15,NA,27,12.9,3.58,53,0,0,Billa_Billa
107,18/9/20 15:30,NA,26.9,16.2,4.50,67,0,0,Billa_Billa
107,18/9/20 15:45,NA,26.6,13.4,3.72,62,0,0,Billa_Billa
107,18/9/20 16:00,NA,27.5,17.7,4.92,72,0,0,Billa_Billa
107,18/9/20 16:15,NA,26.2,11.1,3.08,65,0,0,Billa_Billa
107,18/9/20 16:30,NA,25.9,12.8,3.56,66,0,0,Billa_Billa
107,18/9/20 16:45,NA,26.4,9.5,2.64,64,0,0,Billa_Billa
107,18/9/20 17:00,NA,26.1,11.7,3.25,58,0,0,Billa_Billa
107,18/9/20 17:15,NA,25.6,12.8,3.56,75,0,0,Billa_Billa
107,18/9/20 17:30,NA,25.2,12.2,3.39,64,0,0,Billa_Billa
107,18/9/20 17:45,NA,24.7,12.6,3.50,73,0,0,Billa_Billa
107,18/9/20 18:00,NA,24,8.4,2.33,75,0,0,Billa_Billa
107,18/9/20 18:15,NA,23.9,9.9,2.75,74,0,0,Billa_Billa
107,18/9/20 18:30,NA,23.8,8.6,2.39,71,0,0,Billa_Billa
107,18/9/20 18:45,NA,23.5,8,2.22,78,0,0,Billa_Billa
107,18/9/20 19:00,NA,23.6,10.4,2.89,76,0,0,Billa_Billa
107,18/9/20 19:15,NA,23.6,13.5,3.75,80,0,0,Billa_Billa
107,18/9/20 19:30,NA,23.4,13.6,3.78,81,0,0,Billa_Billa
107,18/9/20 19:45,NA,23.4,15.8,4.39,76,0,0,Billa_Billa
107,18/9/20 20:00,NA,23.1,16.5,4.58,77,0,0,Billa_Billa
107,18/9/20 20:15,NA,22.9,15.6,4.33,71,0,0,Billa_Billa
107,18/9/20 20:30,NA,22.7,16,4.44,72,0,0,Billa_Billa
107,18/9/20 20:45,NA,22.3,12.5,3.47,73,0,0,Billa_Billa
107,18/9/20 21:00,NA,22,14.1,3.92,77,0,0,Billa_Billa
107,18/9/20 21:15,NA,21.8,15.3,4.25,78,0,0,Billa_Billa
107,18/9/20 21:30,NA,21.3,13.8,3.83,79,0,0,Billa_Billa
107,18/9/20 21:45,NA,20.9,15,4.17,80,0,0,Billa_Billa
107,18/9/20 22:00,NA,20.9,18.1,5.03,78,0,0,Billa_Billa
107,18/9/20 22:15,NA,20.6,20.5,5.69,74,0,0,Billa_Billa
107,18/9/20 22:30,NA,20.3,19,5.28,73,0,0,Billa_Billa
107,18/9/20 22:45,NA,20.1,17.3,4.81,76,0,0,Billa_Billa
107,18/9/20 23:00,NA,19.9,16.9,4.69,75,0,0,Billa_Billa
107,18/9/20 23:15,NA,19.8,18.6,5.17,75,0,0,Billa_Billa
107,18/9/20 23:30,NA,19.7,16.5,4.58,77,0,0,Billa_Billa
107,18/9/20 23:45,NA,19.5,15,4.17,77,0,0,Billa_Billa
108,19/9/20 0:00,NA,19.2,13.6,3.78,81,0,0,Billa_Billa
108,19/9/20 0:15,NA,18.9,11.5,3.19,83,0,0,Billa_Billa
108,19/9/20 0:30,NA,18.7,11.6,3.22,78,0,0,Billa_Billa
108,19/9/20 0:45,NA,18.8,13.2,3.67,76,0,0,Billa_Billa
108,19/9/20 1:00,NA,18.6,13.7,3.81,72,0,0,Billa_Billa
108,19/9/20 1:15,NA,18.3,14.1,3.92,74,0,0,Billa_Billa
108,19/9/20 1:30,NA,18,11.4,3.17,73,0,0,Billa_Billa
108,19/9/20 1:45,NA,17.8,10.4,2.89,74,0,0,Billa_Billa
108,19/9/20 2:00,NA,17.6,9,2.50,75,0,0,Billa_Billa
108,19/9/20 2:15,NA,17.4,8.3,2.31,70,0,0,Billa_Billa
108,19/9/20 2:30,NA,17.3,7.6,2.11,70,0,0,Billa_Billa
108,19/9/20 2:45,NA,17.4,9.8,2.72,75,0,0,Billa_Billa
108,19/9/20 3:00,NA,17.4,9.5,2.64,73,0,0,Billa_Billa
108,19/9/20 3:15,NA,17.5,9.8,2.72,66,0,0,Billa_Billa
108,19/9/20 3:30,NA,17.6,8.2,2.28,65,0,0,Billa_Billa
108,19/9/20 3:45,NA,17.6,9.7,2.69,69,0,0,Billa_Billa
108,19/9/20 4:00,NA,17.6,8.2,2.28,65,0,0,Billa_Billa
108,19/9/20 4:15,NA,17.6,8,2.22,71,0,0,Billa_Billa
108,19/9/20 4:30,NA,17.6,8.9,2.47,69,0,0,Billa_Billa
108,19/9/20 4:45,NA,17.5,8.1,2.25,72,0,0,Billa_Billa
108,19/9/20 5:00,NA,17.5,6.8,1.89,75,0,0,Billa_Billa
108,19/9/20 5:15,NA,17.5,8,2.22,78,0,0,Billa_Billa
108,19/9/20 5:30,NA,17.5,7.1,1.97,77,0,0,Billa_Billa
108,19/9/20 5:45,NA,17.4,7.7,2.14,76,0,0,Billa_Billa
108,19/9/20 6:00,NA,17.4,8.3,2.31,71,0,0,Billa_Billa
108,19/9/20 6:15,NA,17.5,7.2,2.00,78,0,0,Billa_Billa
108,19/9/20 6:30,NA,17.6,9.6,2.67,81,0,0,Billa_Billa
108,19/9/20 6:45,NA,18.3,10.5,2.92,82,0,0,Billa_Billa
108,19/9/20 7:00,NA,18.9,11.8,3.28,76,0,0,Billa_Billa
108,19/9/20 7:15,NA,19,14.1,3.92,78,0,0,Billa_Billa
108,19/9/20 7:30,NA,18.9,15.8,4.39,79,0,0,Billa_Billa
108,19/9/20 7:45,NA,19.6,15.4,4.28,72,0,0,Billa_Billa
108,19/9/20 8:00,NA,19.4,18.7,5.19,68,0,0,Billa_Billa
108,19/9/20 8:15,NA,20.3,16.4,4.56,60,0,0,Billa_Billa
108,19/9/20 8:30,NA,20.5,17.3,4.81,60,0,0,Billa_Billa
108,19/9/20 8:45,NA,20.8,18.4,5.11,66,0,0,Billa_Billa
108,19/9/20 9:00,NA,22,19.2,5.33,63,0,0,Billa_Billa
108,19/9/20 9:15,NA,22.4,19.5,5.42,66,0,0,Billa_Billa
108,19/9/20 9:30,NA,21.9,21.2,5.89,73,0,0,Billa_Billa
108,19/9/20 9:45,NA,23.1,19.2,5.33,75,0,0,Billa_Billa
108,19/9/20 10:00,NA,23.6,19,5.28,72,0,0,Billa_Billa
108,19/9/20 10:15,NA,24,19.1,5.31,79,0,0,Billa_Billa
108,19/9/20 10:30,NA,24.2,21.5,5.97,80,0,0,Billa_Billa
108,19/9/20 10:45,NA,24.8,19.7,5.47,78,0,0,Billa_Billa
108,19/9/20 11:00,NA,25,18.1,5.03,89,0,0,Billa_Billa
108,19/9/20 11:15,NA,25.1,19.8,5.50,71,0,0,Billa_Billa
108,19/9/20 11:30,NA,25.3,20.7,5.75,66,0,0,Billa_Billa
108,19/9/20 11:45,NA,25.2,21.2,5.89,81,0,0,Billa_Billa
108,19/9/20 12:00,NA,25.9,18.6,5.17,72,0,0,Billa_Billa
108,19/9/20 12:15,NA,25.8,20.1,5.58,72,0,0,Billa_Billa
108,19/9/20 12:30,NA,26.3,18.8,5.22,62,0,0,Billa_Billa
108,19/9/20 12:45,NA,25.5,17.8,4.94,70,0,0,Billa_Billa
108,19/9/20 13:00,NA,25.4,20.3,5.64,73,0,0,Billa_Billa
108,19/9/20 13:15,NA,25.4,18.8,5.22,68,0,0,Billa_Billa
108,19/9/20 13:30,NA,25.5,17.7,4.92,81,0,0,Billa_Billa
108,19/9/20 13:45,NA,25.4,18.9,5.25,83,0,0,Billa_Billa
108,19/9/20 14:00,NA,25.9,20.1,5.58,70,0,0,Billa_Billa
108,19/9/20 14:15,NA,25.6,19.9,5.53,76,0,0,Billa_Billa
108,19/9/20 14:30,NA,25.4,17.1,4.75,72,0,0,Billa_Billa
108,19/9/20 14:45,NA,25,16.4,4.56,63,0,0,Billa_Billa
108,19/9/20 15:00,NA,25,15.7,4.36,68,0,0,Billa_Billa
108,19/9/20 15:15,NA,24.8,17.5,4.86,70,0,0,Billa_Billa
108,19/9/20 15:30,NA,24.8,14.5,4.03,72,0,0,Billa_Billa
108,19/9/20 15:45,NA,24.6,13.3,3.69,74,0,0,Billa_Billa
108,19/9/20 16:00,NA,24.5,13.6,3.78,73,0,0,Billa_Billa
108,19/9/20 16:15,NA,24.4,12.6,3.50,74,0,0,Billa_Billa
108,19/9/20 16:30,NA,23.9,11.4,3.17,81,0,0,Billa_Billa
108,19/9/20 16:45,NA,23.4,10.4,2.89,80,0,0,Billa_Billa
108,19/9/20 17:00,NA,23.3,12.5,3.47,87,0,0,Billa_Billa
108,19/9/20 17:15,NA,23,9.9,2.75,94,0,0,Billa_Billa
108,19/9/20 17:30,NA,21.6,7.4,2.06,90,0,0,Billa_Billa
108,19/9/20 17:45,NA,20.3,5.4,1.50,92,0.2,0.2,Billa_Billa
108,19/9/20 18:00,NA,19.3,3.2,0.89,97,0.4,0.2,Billa_Billa
108,19/9/20 18:15,NA,18.9,5,1.39,103,0.4,0,Billa_Billa
108,19/9/20 18:30,NA,18.6,6.4,1.78,93,0.4,0,Billa_Billa
108,19/9/20 18:45,NA,18.5,7.4,2.06,86,0.4,0,Billa_Billa
108,19/9/20 19:00,NA,18.6,6.8,1.89,86,0.4,0,Billa_Billa
108,19/9/20 19:15,NA,18.6,3.6,1.00,95,0.4,0,Billa_Billa
108,19/9/20 19:30,NA,18.6,4.4,1.22,101,0.4,0,Billa_Billa
108,19/9/20 19:45,NA,18.8,6.9,1.92,98,0.4,0,Billa_Billa
108,19/9/20 20:00,NA,19,11.6,3.22,91,0.4,0,Billa_Billa
108,19/9/20 20:15,NA,19.5,12.7,3.53,89,0.4,0,Billa_Billa
108,19/9/20 20:30,NA,19.6,15.6,4.33,78,0.4,0,Billa_Billa
108,19/9/20 20:45,NA,19.7,14.7,4.08,77,0.4,0,Billa_Billa
108,19/9/20 21:00,NA,20.1,14.3,3.97,74,0.4,0,Billa_Billa
108,19/9/20 21:15,NA,20,18.3,5.08,68,0.4,0,Billa_Billa
108,19/9/20 21:30,NA,19.9,20.4,5.67,68,0.4,0,Billa_Billa
108,19/9/20 21:45,NA,19.4,16.8,4.67,67,0.4,0,Billa_Billa
108,19/9/20 22:00,NA,19.3,19.2,5.33,65,0.4,0,Billa_Billa
108,19/9/20 22:15,NA,19.1,18.6,5.17,66,0.4,0,Billa_Billa
108,19/9/20 22:30,NA,18.6,16.9,4.69,68,0.4,0,Billa_Billa
108,19/9/20 22:45,NA,18.4,15.9,4.42,66,0.4,0,Billa_Billa
108,19/9/20 23:00,NA,18.2,18.4,5.11,66,0.4,0,Billa_Billa
108,19/9/20 23:15,NA,17.9,17,4.72,64,0.4,0,Billa_Billa
108,19/9/20 23:30,NA,17.7,18.7,5.19,66,0.4,0,Billa_Billa
108,19/9/20 23:45,NA,17.5,19,5.28,64,0.4,0,Billa_Billa
109,20/9/20 0:00,NA,17.3,17.1,4.75,61,0.4,0,Billa_Billa
109,20/9/20 0:15,NA,17.2,15.3,4.25,63,0.4,0,Billa_Billa
109,20/9/20 0:30,NA,17.1,15,4.17,61,0.4,0,Billa_Billa
109,20/9/20 0:45,NA,17.1,16,4.44,58,0.4,0,Billa_Billa
109,20/9/20 1:00,NA,17,15.1,4.19,59,0.4,0,Billa_Billa
109,20/9/20 1:15,NA,16.9,14.7,4.08,59,0.4,0,Billa_Billa
109,20/9/20 1:30,NA,16.8,15.7,4.36,57,0.4,0,Billa_Billa
109,20/9/20 1:45,NA,16.8,18,5.00,57,0.4,0,Billa_Billa
109,20/9/20 2:00,NA,16.8,18.9,5.25,61,0.4,0,Billa_Billa
109,20/9/20 2:15,NA,16.9,17.8,4.94,63,0.4,0,Billa_Billa
109,20/9/20 2:30,NA,17,18,5.00,61,0.4,0,Billa_Billa
109,20/9/20 2:45,NA,16.8,17.4,4.83,61,0.4,0,Billa_Billa
109,20/9/20 3:00,NA,16.8,17.5,4.86,58,0.4,0,Billa_Billa
109,20/9/20 3:15,NA,16.8,16.8,4.67,53,0.4,0,Billa_Billa
109,20/9/20 3:30,NA,16.5,14,3.89,52,0.4,0,Billa_Billa
109,20/9/20 3:45,NA,16.4,13.9,3.86,59,0.4,0,Billa_Billa
109,20/9/20 4:00,NA,16.4,10.4,2.89,63,0.4,0,Billa_Billa
109,20/9/20 4:15,NA,16.1,9.2,2.56,59,0.4,0,Billa_Billa
109,20/9/20 4:30,NA,16,8.4,2.33,61,0.4,0,Billa_Billa
109,20/9/20 4:45,NA,16.1,8.4,2.33,58,0.4,0,Billa_Billa
109,20/9/20 5:00,NA,16.1,9.3,2.58,57,0.4,0,Billa_Billa
109,20/9/20 5:15,NA,15.8,8.2,2.28,54,0.4,0,Billa_Billa
109,20/9/20 5:30,NA,15.9,7.9,2.19,51,0.4,0,Billa_Billa
109,20/9/20 5:45,NA,15.9,7.8,2.17,50,0.4,0,Billa_Billa
109,20/9/20 6:00,NA,15.9,7.2,2.00,51,0.4,0,Billa_Billa
109,20/9/20 6:15,NA,15.8,9.4,2.61,56,0.4,0,Billa_Billa
109,20/9/20 6:30,NA,15.9,8.8,2.44,58,0.4,0,Billa_Billa
109,20/9/20 6:45,NA,16.8,11,3.06,59,0.4,0,Billa_Billa
109,20/9/20 7:00,NA,16.6,14,3.89,61,0.4,0,Billa_Billa
109,20/9/20 7:15,NA,16.8,12,3.33,54,0.4,0,Billa_Billa
109,20/9/20 7:30,NA,17.3,11.3,3.14,57,0.4,0,Billa_Billa
109,20/9/20 7:45,NA,17.5,11.2,3.11,49,0.4,0,Billa_Billa
109,20/9/20 8:00,NA,16.6,10.7,2.97,51,0.6,0.2,Billa_Billa
109,20/9/20 8:15,NA,16.4,10.5,2.92,64,0.6,0,Billa_Billa
109,20/9/20 8:30,NA,17,10.4,2.89,64,0.6,0,Billa_Billa
109,20/9/20 8:45,NA,17.7,10.6,2.94,50,0.6,0,Billa_Billa
109,20/9/20 9:00,NA,18.3,11.4,3.17,49,0.6,0,Billa_Billa
109,20/9/20 9:15,NA,18.6,14,3.89,46,0,0,Billa_Billa
109,20/9/20 9:30,NA,20.2,13.3,3.69,50,0,0,Billa_Billa
109,20/9/20 9:45,NA,21.1,17.6,4.89,45,0,0,Billa_Billa
109,20/9/20 10:00,NA,21.2,17.8,4.94,40,0,0,Billa_Billa
109,20/9/20 10:15,NA,22.8,14.3,3.97,24,0,0,Billa_Billa
109,20/9/20 10:30,NA,22.6,15,4.17,25,0,0,Billa_Billa
109,20/9/20 10:45,NA,24.1,14.9,4.14,35,0,0,Billa_Billa
109,20/9/20 11:00,NA,24.4,13.4,3.72,13,0,0,Billa_Billa
109,20/9/20 11:15,NA,24.8,14.5,4.03,25,0,0,Billa_Billa
109,20/9/20 11:30,NA,25.1,13.8,3.83,23,0,0,Billa_Billa
109,20/9/20 11:45,NA,25.8,10.5,2.92,7,0,0,Billa_Billa
109,20/9/20 12:00,NA,26.8,11.4,3.17,17,0,0,Billa_Billa
109,20/9/20 12:15,NA,26.7,11.9,3.31,30,0,0,Billa_Billa
109,20/9/20 12:30,NA,27.3,10.8,3.00,30,0,0,Billa_Billa
109,20/9/20 12:45,NA,27.3,12.9,3.58,42,0,0,Billa_Billa
109,20/9/20 13:00,NA,27.6,10.4,2.89,17,0,0,Billa_Billa
109,20/9/20 13:15,NA,27.8,12.1,3.36,33,0,0,Billa_Billa
109,20/9/20 13:30,NA,28,11.7,3.25,35,0,0,Billa_Billa
109,20/9/20 13:45,NA,28.9,12.5,3.47,29,0,0,Billa_Billa
109,20/9/20 14:00,NA,28.3,12.9,3.58,43,0,0,Billa_Billa
109,20/9/20 14:15,NA,29.1,11,3.06,30,0,0,Billa_Billa
109,20/9/20 14:30,NA,29,11.9,3.31,27,0,0,Billa_Billa
109,20/9/20 14:45,NA,29.5,9.8,2.72,26,0,0,Billa_Billa
109,20/9/20 15:00,NA,29.1,11.5,3.19,36,0,0,Billa_Billa
109,20/9/20 15:15,NA,28.6,8.8,2.44,30,0,0,Billa_Billa
109,20/9/20 15:30,NA,29,7.3,2.03,29,0,0,Billa_Billa
109,20/9/20 15:45,NA,28.8,7.1,1.97,14,0,0,Billa_Billa
109,20/9/20 16:00,NA,28.8,7,1.94,32,0,0,Billa_Billa
109,20/9/20 16:15,NA,28.7,4.7,1.31,4,0,0,Billa_Billa
109,20/9/20 16:30,NA,28.8,6.3,1.75,16,0,0,Billa_Billa
109,20/9/20 16:45,NA,28.6,5.2,1.44,5,0,0,Billa_Billa
109,20/9/20 17:00,NA,28.8,6,1.67,23,0,0,Billa_Billa
109,20/9/20 17:15,NA,28.5,6.7,1.86,26,0,0,Billa_Billa
109,20/9/20 17:30,NA,28.1,7.3,2.03,33,0,0,Billa_Billa
109,20/9/20 17:45,NA,27.5,7.3,2.03,31,0,0,Billa_Billa
109,20/9/20 18:00,NA,27,6.2,1.72,21,0,0,Billa_Billa
109,20/9/20 18:15,NA,25.5,4.1,1.14,28,0,0,Billa_Billa
109,20/9/20 18:30,NA,24,2.8,0.78,31,0,0,Billa_Billa
109,20/9/20 18:45,NA,23.1,3.4,0.94,32,0,0,Billa_Billa
109,20/9/20 19:00,NA,21.9,3.5,0.97,32,0,0,Billa_Billa
109,20/9/20 19:15,NA,20.4,2.7,0.75,32,0,0,Billa_Billa
109,20/9/20 19:30,NA,19.4,2.7,0.75,31,0,0,Billa_Billa
109,20/9/20 19:45,NA,19.1,3.1,0.86,32,0,0,Billa_Billa
109,20/9/20 20:00,NA,19.5,3.9,1.08,31,0,0,Billa_Billa
109,20/9/20 20:15,NA,20.3,3.8,1.06,31,0,0,Billa_Billa
109,20/9/20 20:30,NA,20.8,4,1.11,31,0,0,Billa_Billa
109,20/9/20 20:45,NA,21.7,5.1,1.42,50,0,0,Billa_Billa
109,20/9/20 21:00,NA,22.6,7.5,2.08,53,0,0,Billa_Billa
109,20/9/20 21:15,NA,22.7,8.1,2.25,55,0,0,Billa_Billa
109,20/9/20 21:30,NA,22.6,8,2.22,49,0,0,Billa_Billa
109,20/9/20 21:45,NA,22.4,8.7,2.42,46,0,0,Billa_Billa
109,20/9/20 22:00,NA,22.2,8.1,2.25,43,0,0,Billa_Billa
109,20/9/20 22:15,NA,22,7.8,2.17,48,0,0,Billa_Billa
109,20/9/20 22:30,NA,21.9,7.5,2.08,52,0,0,Billa_Billa
109,20/9/20 22:45,NA,21.7,7.6,2.11,52,0,0,Billa_Billa
109,20/9/20 23:00,NA,21.9,9.4,2.61,50,0,0,Billa_Billa
109,20/9/20 23:15,NA,21.9,9.5,2.64,51,0,0,Billa_Billa
109,20/9/20 23:30,NA,21.6,9.2,2.56,53,0,0,Billa_Billa
